CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
720476733.0,Existing Customer,47.0,F,3.0,High School,Married,Less than $40K,Blue,34.0,2.0,1.0,2.0,6028.0,799.0,5229.0,0.819,1001.9999999999995,22.0,0.571,0.133
712375758.0,Existing Customer,53.0,M,3.0,Uneducated,Married,$80K - $120K,Blue,43.0,3.0,3.0,1.0,16393.0,1423.0,14970.0,1.642,1461.0,42.0,0.75,0.087
708868233.0,Attrited Customer,68.0,M,0.0,High School,Married,Less than $40K,Blue,52.0,1.0,3.0,2.0,1438.2999999999993,900.0,538.3000000000002,0.743,760.0000000000005,21.0,0.615,0.626
718030083.0,Existing Customer,59.0,M,1.0,College,Married,$60K - $80K,Blue,36.0,4.0,1.0,2.0,7871.0,1687.0,6184.0,1.242,1428.0,22.0,1.444,0.214
771698658.0,Existing Customer,44.0,M,5.0,Graduate,Married,$60K - $80K,Blue,32.0,4.0,5.0,3.0,11376.0,2006.0,9370.0,0.619,1302.0,27.0,0.8,0.176
748326258.0,Existing Customer,48.0,M,3.0,College,Married,$80K - $120K,Blue,41.0,4.0,5.0,3.0,12302.0,1632.0,10670.0,1.509,1483.0,41.0,0.519,0.133
770817783.0,Existing Customer,47.0,M,4.0,Graduate,Married,$60K - $80K,Silver,33.0,3.0,2.0,1.0,34516.0,1679.0,32837.0,0.623,1060.0,27.0,0.5,0.04899999999999999
779353083.0,Existing Customer,47.0,M,2.0,Graduate,Married,$60K - $80K,Silver,32.0,4.0,2.0,2.0,34516.0,1468.0,33048.0,0.505,1330.0,32.0,0.684,0.04299999999999998
711441333.0,Existing Customer,43.0,F,1.0,High School,Divorced,Less than $40K,Silver,35.0,3.0,2.0,2.0,10514.0,1580.0,8934.0,0.504,1229.0,27.0,0.8,0.15
719808558.0,Attrited Customer,55.0,F,2.0,Graduate,Married,Less than $40K,Blue,43.0,2.0,4.0,3.0,1438.2999999999993,0.0,1438.3000000000002,0.707,885.9999999999995,27.0,0.421,0.0
711551958.0,Attrited Customer,59.0,M,2.0,Post-Graduate,Married,$60K - $80K,Blue,46.0,3.0,3.0,3.0,1438.2999999999993,0.0,1438.3000000000002,0.688,844.0,24.0,0.5,0.0
809164083.0,Existing Customer,63.0,M,1.0,Graduate,Married,$40K - $60K,Blue,56.0,2.0,1.0,2.0,2619.0,1779.0,840.0,1.259,1450.0,37.0,0.947,0.679
820596183.0,Existing Customer,58.0,M,2.0,College,Married,$120K +,Blue,53.0,2.0,3.0,0.0,24407.0,2395.0,22012.0,1.071,2311.0,48.0,0.714,0.098
715999608.0,Existing Customer,53.0,F,2.0,High School,Married,Less than $40K,Blue,36.0,4.0,1.0,2.0,2377.000000000001,1649.0,728.0,0.93,1378.0,26.0,1.167,0.694
805543158.0,Existing Customer,52.0,M,3.0,Graduate,Married,$120K +,Blue,47.0,5.0,3.0,3.0,11086.0,2207.0,8879.0,0.869,1523.0,40.0,1.105,0.199
709752183.0,Existing Customer,48.0,M,3.0,High School,Single,$60K - $80K,Blue,36.0,4.0,2.0,2.0,11432.0,2517.0,8915.0,0.615,1374.0,37.0,0.762,0.22
716479233.0,Existing Customer,43.0,M,4.0,High School,Married,$40K - $60K,Blue,36.0,5.0,3.0,2.0,13258.0,1721.0,11537.0,0.908,1080.0,21.0,1.333,0.13
713837058.0,Existing Customer,48.0,M,2.0,College,Single,Less than $40K,Blue,36.0,3.0,2.0,3.0,2571.0,1955.0,616.0,0.531,1234.0,24.0,0.714,0.76
718876683.0,Existing Customer,43.0,F,4.0,Graduate,Single,Less than $40K,Blue,31.0,5.0,2.0,0.0,5781.0,1168.0,4613.0,0.638,1600.0,32.0,0.455,0.202
794843883.0,Existing Customer,41.0,M,3.0,High School,Married,$80K - $120K,Blue,35.0,6.0,1.0,2.0,34516.0,1202.0,33314.0,0.603,1353.0,33.0,0.737,0.034999999999999976
803043933.0,Existing Customer,44.0,F,3.0,Uneducated,Divorced,Less than $40K,Silver,38.0,4.0,1.0,3.0,11127.0,1835.0,9292.0,2.368,1546.0,25.0,1.273,0.165
714606558.0,Existing Customer,60.0,F,1.0,Uneducated,Married,Less than $40K,Blue,36.0,5.0,1.0,0.0,1913.0,1272.0,641.0,1.008,1448.0,22.0,1.0,0.665
778425408.0,Existing Customer,44.0,M,4.0,Graduate,Single,$80K - $120K,Blue,24.0,5.0,3.0,0.0,3839.0,2295.0,1544.0,0.569,1271.0,24.0,0.714,0.598
714171108.0,Existing Customer,48.0,F,3.0,Graduate,Divorced,$40K - $60K,Blue,39.0,6.0,2.0,3.0,2115.0,1141.0,974.0,0.616,1223.0,20.0,0.538,0.539
719662458.0,Existing Customer,44.0,F,2.0,Graduate,Divorced,Less than $40K,Blue,27.0,5.0,2.0,2.0,1438.2999999999993,679.0,759.3000000000002,0.859,1117.0,29.0,1.071,0.472
713137233.0,Existing Customer,41.0,M,2.0,High School,Single,$80K - $120K,Blue,28.0,4.0,3.0,0.0,27756.0,1789.0,25967.0,0.75,994.0,24.0,0.846,0.064
769425858.0,Existing Customer,45.0,M,3.0,College,Single,$60K - $80K,Blue,32.0,4.0,1.0,2.0,1438.2999999999993,0.0,1438.3000000000002,0.81,1468.0,26.0,0.625,0.0
711297483.0,Existing Customer,47.0,F,2.0,Uneducated,Divorced,Less than $40K,Silver,34.0,6.0,4.0,2.0,13878.0,2222.0,11656.0,0.853,1658.0,38.0,0.357,0.16
788900883.0,Existing Customer,51.0,F,2.0,Graduate,Married,Less than $40K,Blue,36.0,3.0,1.0,3.0,3106.0,1304.0,1802.0,0.604,1368.0,38.0,0.407,0.42
758348808.0,Existing Customer,51.0,M,2.0,Graduate,Married,$120K +,Blue,44.0,4.0,3.0,3.0,34516.0,1666.0,32850.0,0.613,1218.0,18.0,0.8,0.04799999999999999
772336458.0,Attrited Customer,60.0,F,1.0,Uneducated,Married,$40K - $60K,Blue,50.0,4.0,4.0,3.0,1438.2999999999993,1025.0,413.3000000000002,0.838,702.0,12.0,0.714,0.713
717906783.0,Existing Customer,41.0,M,5.0,Graduate,Single,$120K +,Blue,29.0,5.0,2.0,2.0,5207.0,1748.0,3459.0,1.073,1310.0,26.0,1.0,0.336
719437908.0,Existing Customer,44.0,M,3.0,Post-Graduate,Divorced,$80K - $120K,Blue,36.0,6.0,2.0,2.0,17965.0,1644.0,16321.0,0.921,1767.0,50.0,0.923,0.092
769433508.0,Existing Customer,43.0,M,1.0,College,Single,$60K - $80K,Blue,37.0,6.0,3.0,3.0,2733.0,1819.0,914.0,0.767,933.0,25.0,0.923,0.666
790096533.0,Existing Customer,55.0,M,2.0,College,Married,$60K - $80K,Blue,48.0,4.0,3.0,2.0,8863.0,1301.0,7562.0,1.207,1512.0,27.0,1.455,0.147
720997383.0,Attrited Customer,52.0,M,1.0,Uneducated,Married,$80K - $120K,Blue,36.0,2.0,3.0,3.0,1857.0,1833.0,24.0,0.723,829.0,17.0,0.7,0.987
709930758.0,Existing Customer,41.0,M,2.0,Uneducated,Married,$40K - $60K,Blue,30.0,5.0,3.0,3.0,11107.0,1222.0,9885.0,0.538,1506.0,33.0,0.941,0.10999999999999999
710741208.0,Existing Customer,39.0,M,2.0,High School,Single,$80K - $120K,Blue,36.0,4.0,2.0,2.0,5269.0,1475.0,3794.0,1.148,2094.0,25.0,0.667,0.28
821797008.0,Attrited Customer,49.0,M,5.0,College,Married,$40K - $60K,Blue,45.0,2.0,2.0,3.0,1438.2999999999993,0.0,1438.3000000000002,0.734,815.0,21.0,0.615,0.0
708874533.0,Attrited Customer,45.0,F,2.0,College,Married,Less than $40K,Blue,36.0,1.0,3.0,2.0,3387.0,0.0,3387.0000000000005,0.789,510.0,24.0,0.6,0.0
715341858.0,Existing Customer,54.0,M,2.0,Graduate,Married,$80K - $120K,Blue,46.0,6.0,2.0,3.0,1982.0,1289.0,693.0,0.939,1377.0,49.0,0.69,0.65
793636308.0,Existing Customer,49.0,M,3.0,Uneducated,Single,$80K - $120K,Blue,43.0,2.0,2.0,2.0,4645.0,1650.0,2995.0,0.912,1193.0,33.0,0.65,0.355
712125258.0,Attrited Customer,46.0,M,4.0,High School,Married,$120K +,Blue,30.0,3.0,3.0,3.0,2442.0,0.0,2442.0,0.98,701.0,19.0,0.727,0.0
709703433.0,Existing Customer,47.0,M,3.0,Graduate,Married,$60K - $80K,Blue,38.0,4.0,1.0,2.0,21304.0,1532.0,19772.0,1.018,1770.0,25.0,0.923,0.07200000000000001
721022433.0,Existing Customer,44.0,M,2.0,Doctorate,Single,$60K - $80K,Blue,36.0,5.0,1.0,2.0,7577.0,2480.0,5097.0,0.435,1409.0,35.0,0.16700000000000004,0.327
710103558.0,Existing Customer,50.0,M,3.0,Post-Graduate,Single,$120K +,Blue,31.0,4.0,1.0,2.0,3234.0,1486.0,1748.0,0.868,1354.0,28.0,0.647,0.459
715952883.0,Existing Customer,73.0,M,0.0,High School,Married,$40K - $60K,Blue,36.0,5.0,3.0,2.0,4469.0,1125.0,3344.0,1.363,1765.0,34.0,1.615,0.252
772390908.0,Attrited Customer,59.0,M,0.0,High School,Single,$40K - $60K,Blue,48.0,2.0,4.0,3.0,3616.0,1054.0,2562.0,0.616,687.0,17.0,0.545,0.291
787348608.0,Existing Customer,70.0,M,0.0,High School,Married,Less than $40K,Blue,56.0,3.0,2.0,3.0,3251.999999999999,1495.0,1757.0,0.581,1227.0,14.999999999999993,0.875,0.46
709485033.0,Existing Customer,55.0,F,2.0,High School,Married,Less than $40K,Blue,36.0,4.0,3.0,3.0,2358.0,1152.0,1206.0,0.969,1737.0,26.0,1.6,0.489
799471833.0,Existing Customer,45.0,M,1.0,Uneducated,Single,$120K +,Blue,39.0,4.0,2.0,2.0,3133.0,1510.0,1623.0,0.609,1435.0,38.0,0.462,0.482
714187533.0,Existing Customer,45.0,F,2.0,Uneducated,Single,$40K - $60K,Blue,35.0,2.0,3.0,0.0,3540.0,849.0,2691.0,0.456,1321.0,28.0,0.75,0.24
779656908.0,Existing Customer,40.0,M,1.0,Graduate,Married,$40K - $60K,Blue,23.0,6.0,3.0,2.0,6990.0,1378.0,5612.0,0.73,1479.0,29.0,0.611,0.197
778867533.0,Attrited Customer,59.0,F,0.0,Post-Graduate,Married,$40K - $60K,Blue,40.0,1.0,4.0,1.0,1438.2999999999993,0.0,1438.3000000000002,1.038,689.0,23.0,0.353,0.0
789483333.0,Existing Customer,41.0,M,2.0,Uneducated,Married,$40K - $60K,Blue,32.0,5.0,1.0,3.0,5214.0,795.0,4419.0,0.707,1258.0,23.0,1.3,0.152
809855808.0,Existing Customer,51.0,F,2.0,Graduate,Married,Less than $40K,Blue,46.0,5.0,2.0,2.0,5207.0,1650.0,3557.0,0.708,1339.0,20.0,0.538,0.317
771809733.0,Attrited Customer,64.0,F,0.0,High School,Married,$40K - $60K,Blue,53.0,1.0,3.0,3.0,3353.0,0.0,3353.0,1.021,960.0,18.0,0.385,0.0
719942883.0,Existing Customer,54.0,M,5.0,Graduate,Married,$60K - $80K,Blue,38.0,3.0,3.0,3.0,2290.000000000001,1434.0,856.0,0.923,1119.0,18.0,3.5,0.626
717806133.0,Existing Customer,40.0,M,2.0,Uneducated,Divorced,$60K - $80K,Blue,29.0,5.0,3.0,0.0,23603.0,0.0,23603.0,0.795,1382.0,31.0,1.067,0.0
720615708.0,Existing Customer,57.0,M,0.0,Uneducated,Married,$40K - $60K,Blue,45.0,6.0,2.0,2.0,2601.0,0.0,2601.0,0.814,1232.0,32.0,0.684,0.0
714511758.0,Existing Customer,45.0,M,4.0,Graduate,Single,$80K - $120K,Blue,40.0,4.0,3.0,0.0,6363.0,1029.0,5334.0,0.838,1542.0,16.0,1.286,0.162
715050408.0,Existing Customer,41.0,M,3.0,High School,Single,$80K - $120K,Blue,36.0,4.0,3.0,3.0,8029.0,1576.0,6453.0,0.826,1094.0,32.0,0.524,0.196
721132233.0,Existing Customer,42.0,F,4.0,Uneducated,Married,Less than $40K,Blue,31.0,2.0,2.0,2.0,2410.0,1769.0,641.0,0.759,1217.0,30.0,1.143,0.734
719211558.0,Attrited Customer,45.0,M,2.0,Graduate,Single,$60K - $80K,Blue,36.0,1.0,1.0,2.0,3401.0,0.0,3401.0,0.898,744.0000000000005,18.0,1.0,0.0
712069008.0,Existing Customer,42.0,F,4.0,Uneducated,Married,Less than $40K,Blue,23.0,4.0,2.0,0.0,2260.0,1007.0,1253.0,0.84,1614.0,33.0,0.737,0.446
715996983.0,Existing Customer,47.0,M,4.0,Uneducated,Divorced,$80K - $120K,Blue,30.0,5.0,2.0,2.0,17682.0,2481.0,15201.0,1.302,1747.0,31.0,1.214,0.14
773466258.0,Existing Customer,48.0,F,4.0,High School,Married,$40K - $60K,Blue,42.0,3.0,1.0,3.0,4206.0,1100.0,3106.0,0.587,1144.0,22.0,1.0,0.262
798983508.0,Existing Customer,43.0,M,1.0,Graduate,Single,$80K - $120K,Silver,37.0,4.0,3.0,2.0,34516.0,1440.0,33076.0,1.117,1575.0,34.0,2.4,0.04200000000000001
716451183.0,Existing Customer,54.0,F,1.0,Uneducated,Married,$40K - $60K,Blue,44.0,5.0,2.0,3.0,5556.0,1711.0,3845.0,1.434,1706.0,21.0,1.625,0.308
715085733.0,Existing Customer,61.0,M,0.0,Graduate,Married,$40K - $60K,Blue,52.0,3.0,1.0,2.0,2939.0,1999.0,940.0,2.145,2434.0,33.0,1.538,0.68
788977833.0,Existing Customer,61.0,M,0.0,Uneducated,Married,$80K - $120K,Blue,48.0,2.0,1.0,0.0,5362.0,1274.0,4088.0,1.015,1876.0,41.0,0.783,0.238
720272958.0,Attrited Customer,48.0,M,2.0,High School,Married,$120K +,Blue,36.0,3.0,3.0,3.0,27126.0,0.0,27126.0,0.953,999.9999999999995,25.0,0.786,0.0
708421833.0,Existing Customer,45.0,F,4.0,Graduate,Single,Less than $40K,Blue,36.0,6.0,3.0,2.0,3342.0,2517.0,825.0,0.771,1139.0,30.0,0.765,0.753
715120608.0,Existing Customer,44.0,M,3.0,Graduate,Single,$60K - $80K,Blue,37.0,2.0,3.0,2.0,14546.0,1703.0,12843.0,0.955,1273.0,27.0,0.588,0.11699999999999999
779078733.0,Existing Customer,55.0,M,2.0,Doctorate,Married,$60K - $80K,Blue,36.0,3.0,4.0,3.0,16427.0,1682.0,14745.0,0.631,1579.0,36.0,1.118,0.10199999999999998
720250158.0,Existing Customer,45.0,M,2.0,College,Single,$60K - $80K,Blue,33.0,6.0,3.0,0.0,23218.0,1814.0,21404.0,1.178,1749.0,37.0,2.083,0.07800000000000001
716458983.0,Existing Customer,60.0,M,0.0,High School,Married,$40K - $60K,Blue,36.0,5.0,1.0,3.0,3281.0,837.0,2444.0,1.859,1424.0,29.0,1.417,0.255
713747733.0,Existing Customer,55.0,M,2.0,High School,Married,$40K - $60K,Blue,47.0,5.0,3.0,2.0,3096.0,2217.0,879.0,0.799,2011.0,41.0,0.783,0.716
712270158.0,Existing Customer,62.0,F,0.0,High School,Married,$40K - $60K,Blue,52.0,5.0,2.0,3.0,2052.0,1250.0,802.0,0.728,1208.0,31.0,0.632,0.609
754897008.0,Existing Customer,46.0,M,3.0,High School,Single,$40K - $60K,Blue,39.0,2.0,3.0,2.0,9432.0,1418.0,8014.0,0.612,1319.0,26.0,0.368,0.15
819700533.0,Existing Customer,50.0,M,0.0,High School,Single,$120K +,Silver,45.0,5.0,2.0,3.0,14938.0,2303.0,12635.0,0.804,949.0,27.0,2.0,0.154
712890408.0,Existing Customer,45.0,M,2.0,Uneducated,Married,$60K - $80K,Blue,36.0,5.0,3.0,2.0,2221.0,1343.0,878.0,0.869,1338.0,30.0,1.308,0.605
720248208.0,Existing Customer,47.0,M,3.0,Post-Graduate,Divorced,$60K - $80K,Blue,37.0,6.0,3.0,0.0,5731.0,1577.0,4154.0,0.657,1554.0,26.0,0.444,0.275
779749908.0,Existing Customer,48.0,M,4.0,College,Married,$60K - $80K,Gold,33.0,2.0,2.0,3.0,34516.0,2061.0,32455.0,0.722,1350.0,32.0,0.455,0.06
717401883.0,Existing Customer,35.0,M,3.0,Uneducated,Married,$60K - $80K,Blue,22.0,5.0,2.0,2.0,6985.0,1130.0,5855.0,0.963,1694.0,44.0,0.76,0.162
721509558.0,Existing Customer,51.0,M,2.0,Graduate,Married,$120K +,Blue,42.0,3.0,3.0,0.0,24221.0,1707.0,22514.0,0.816,1678.0,40.0,0.538,0.07
714576183.0,Existing Customer,47.0,M,4.0,Graduate,Single,$80K - $120K,Blue,36.0,6.0,3.0,2.0,21637.0,2030.0,19607.0,0.776,1222.0,23.0,0.438,0.09399999999999997
721425558.0,Existing Customer,52.0,M,2.0,Graduate,Single,$120K +,Blue,37.0,2.0,3.0,2.0,14543.0,0.0,14543.0,0.788,1536.0,37.0,0.423,0.0
711109908.0,Existing Customer,43.0,F,4.0,Uneducated,Married,Less than $40K,Blue,36.0,2.0,1.0,1.0,9684.0,2475.0,7209.0,0.697,1400.0,31.0,2.1,0.256
715203108.0,Existing Customer,63.0,M,2.0,High School,Married,$40K - $60K,Blue,36.0,2.0,2.0,2.0,5007.0,930.0,4077.0,0.885,1050.0,28.0,1.154,0.186
710027508.0,Existing Customer,61.0,M,0.0,Graduate,Married,$60K - $80K,Blue,54.0,3.0,2.0,0.0,1616.0,1047.0,569.0,0.984,1389.0,33.0,1.2,0.648
787464408.0,Existing Customer,53.0,M,2.0,Uneducated,Single,$60K - $80K,Blue,40.0,5.0,2.0,2.0,19116.0,0.0,19116.0,0.656,1184.0,29.0,0.611,0.0
783542133.0,Existing Customer,53.0,F,3.0,Graduate,Married,Less than $40K,Blue,47.0,5.0,6.0,2.0,2759.0,2223.0,536.0,1.32,2093.0,42.0,1.0,0.806
708330858.0,Attrited Customer,57.0,M,3.0,Graduate,Married,$120K +,Blue,38.0,2.0,3.0,3.0,8249.0,1381.0,6868.0,0.798,678.0000000000005,11.0,0.833,0.16700000000000004
712701333.0,Existing Customer,53.0,M,3.0,High School,Married,$60K - $80K,Blue,43.0,5.0,3.0,2.0,5264.0,2169.0,3095.0,0.374,1219.0,27.0,0.5,0.412
773373108.0,Existing Customer,49.0,F,4.0,High School,Married,Less than $40K,Blue,43.0,4.0,2.0,0.0,2826.0,2070.0,756.0,0.541,1025.0,28.0,0.647,0.732
715812258.0,Existing Customer,45.0,M,2.0,High School,Married,$80K - $120K,Blue,34.0,5.0,5.0,2.0,12518.0,1539.0,10979.0,0.645,1165.0,33.0,0.833,0.123
778286433.0,Existing Customer,67.0,M,0.0,Graduate,Married,$40K - $60K,Blue,56.0,4.0,2.0,1.0,5876.0,1297.0,4579.0,1.012,2133.0,55.0,0.719,0.221
789270033.0,Existing Customer,48.0,M,3.0,Graduate,Single,$80K - $120K,Silver,37.0,3.0,2.0,3.0,34516.0,0.0,34516.0,0.448,1122.0,13.0,0.18199999999999994,0.0
711569433.0,Existing Customer,51.0,F,2.0,Uneducated,Divorced,Less than $40K,Blue,38.0,4.0,1.0,2.0,9648.0,1926.0,7722.0,0.549,1083.0,22.0,1.75,0.2
720214833.0,Existing Customer,52.0,M,2.0,High School,Single,$80K - $120K,Silver,40.0,3.0,3.0,3.0,34516.0,2177.0,32339.000000000004,1.32,1234.0,23.0,1.875,0.063
788194458.0,Existing Customer,34.0,M,3.0,High School,Married,$60K - $80K,Blue,26.0,4.0,3.0,3.0,3265.0,2517.0,748.0,0.952,1843.0,35.0,0.944,0.771
720779733.0,Existing Customer,56.0,M,1.0,Uneducated,Married,$120K +,Blue,36.0,3.0,2.0,2.0,6041.0,1355.0,4686.0,0.685,1747.0,49.0,0.581,0.224
717424458.0,Existing Customer,44.0,F,2.0,Post-Graduate,Married,Less than $40K,Blue,36.0,3.0,3.0,2.0,2293.0,1823.0,470.0,0.617,1166.0,22.0,1.444,0.795
770590758.0,Existing Customer,43.0,F,3.0,Graduate,Single,$40K - $60K,Blue,29.0,5.0,2.0,0.0,3378.0,1069.0,2309.0,0.581,1285.0,16.0,0.333,0.316
718490658.0,Existing Customer,50.0,F,1.0,Graduate,Single,Less than $40K,Blue,36.0,4.0,1.0,3.0,5012.0,2242.0,2770.0,0.816,1142.0,28.0,1.0,0.447
711985833.0,Existing Customer,38.0,F,4.0,Uneducated,Single,Less than $40K,Blue,30.0,4.0,1.0,0.0,2569.0,1605.0,964.0,0.574,1190.0,46.0,0.643,0.625
708967608.0,Existing Customer,53.0,F,1.0,Graduate,Single,Less than $40K,Blue,45.0,3.0,1.0,2.0,3471.0,1785.0,1686.0,1.051,1052.0,24.0,0.714,0.514
718505958.0,Existing Customer,43.0,M,5.0,Graduate,Divorced,$120K +,Silver,31.0,5.0,3.0,3.0,34516.0,1699.0,32817.0,0.771,1628.0,38.0,0.727,0.04899999999999999
715024233.0,Existing Customer,53.0,M,1.0,High School,Married,$120K +,Blue,36.0,6.0,3.0,2.0,3312.0,1844.0,1468.0,0.986,1740.0,32.0,0.882,0.557
779249583.0,Existing Customer,56.0,F,1.0,Graduate,Married,Less than $40K,Blue,38.0,4.0,3.0,3.0,2578.0,2462.0,116.0,1.707,1378.0,29.0,0.812,0.9549999999999998
778928283.0,Existing Customer,57.0,F,3.0,High School,Married,Less than $40K,Blue,39.0,3.0,2.0,1.0,2742.0,2321.0,420.9999999999991,1.315,1389.0,32.0,0.6,0.846
712299858.0,Existing Customer,62.0,M,1.0,High School,Married,Less than $40K,Blue,53.0,5.0,3.0,3.0,2077.0,1571.0,506.0,1.031,1365.0,38.0,1.0,0.756
799224108.0,Existing Customer,46.0,F,4.0,Graduate,Single,Less than $40K,Blue,40.0,5.0,1.0,2.0,6265.0,1942.0,4323.0,1.027,1715.0,43.0,0.87,0.31
809976033.0,Existing Customer,49.0,M,2.0,Uneducated,Married,$60K - $80K,Blue,44.0,6.0,3.0,0.0,7819.0,1560.0,6259.0,0.827,1582.0,25.0,0.786,0.2
716203308.0,Existing Customer,52.0,M,3.0,Graduate,Single,$80K - $120K,Blue,42.0,6.0,3.0,3.0,2731.0,1692.0,1039.0,0.62,1220.0,22.0,0.692,0.62
714871683.0,Attrited Customer,58.0,M,1.0,Uneducated,Married,$40K - $60K,Blue,36.0,2.0,4.0,3.0,1438.2999999999993,537.0,901.3000000000002,0.819,715.0,13.0,0.18199999999999994,0.373
716139933.0,Existing Customer,54.0,M,0.0,High School,Married,$80K - $120K,Blue,36.0,3.0,1.0,2.0,16286.0,1710.0,14576.0,1.223,2552.0,49.0,1.227,0.10499999999999998
716984658.0,Existing Customer,49.0,M,1.0,Graduate,Married,$120K +,Blue,39.0,3.0,2.0,3.0,34516.0,0.0,34516.0,0.507,1106.0,31.0,0.938,0.0
713086008.0,Existing Customer,58.0,F,3.0,High School,Married,Less than $40K,Blue,47.0,6.0,1.0,0.0,2609.0,2439.0,170.0,1.269,1731.0,34.0,1.833,0.935
713773458.0,Existing Customer,52.0,M,2.0,High School,Single,$60K - $80K,Blue,45.0,5.0,3.0,2.0,7567.0,1173.0,6394.0,0.541,1435.0,32.0,0.6,0.155
719242533.0,Existing Customer,41.0,M,5.0,High School,Married,$60K - $80K,Blue,33.0,5.0,3.0,3.0,22770.0,2517.0,20253.0,0.994,1882.0,38.0,0.652,0.11099999999999999
772712658.0,Existing Customer,62.0,F,0.0,Uneducated,Married,Less than $40K,Blue,50.0,5.0,1.0,2.0,3791.0,1648.0,2143.0,1.227,2058.0,34.0,0.789,0.435
788868858.0,Existing Customer,54.0,M,2.0,Graduate,Married,Less than $40K,Blue,39.0,4.0,4.0,2.0,2702.0,2517.0,185.0,1.019,1658.0,32.0,1.462,0.9319999999999999
811898133.0,Existing Customer,40.0,F,3.0,High School,Divorced,Less than $40K,Blue,35.0,3.0,1.0,3.0,2555.0,2117.0,438.0,1.049,1334.0,32.0,0.6,0.829
788808633.0,Existing Customer,43.0,M,3.0,Graduate,Married,$80K - $120K,Blue,26.0,5.0,3.0,2.0,2355.0,1090.0,1265.0,0.751,1441.0,29.0,0.812,0.463
779804208.0,Existing Customer,53.0,F,2.0,Graduate,Single,$40K - $60K,Blue,42.0,6.0,2.0,0.0,5332.0,0.0,5332.0,0.939,1371.0,39.0,1.167,0.0
781391058.0,Existing Customer,55.0,M,1.0,Uneducated,Single,$40K - $60K,Blue,49.0,6.0,3.0,2.0,1443.0,1375.0,68.0,0.683,1991.0,38.0,0.583,0.953
790134408.0,Existing Customer,46.0,M,4.0,Graduate,Single,$60K - $80K,Blue,39.0,6.0,2.0,3.0,10741.0,755.0,9986.0,1.166,1278.0,22.0,1.444,0.07
788853258.0,Existing Customer,41.0,M,1.0,Uneducated,Married,$60K - $80K,Blue,25.0,3.0,2.0,0.0,7984.0,1503.0,6481.0,0.797,1734.0,39.0,1.167,0.188
711857733.0,Existing Customer,49.0,M,3.0,Uneducated,Single,$60K - $80K,Blue,32.0,3.0,2.0,2.0,18584.0,2517.0,16067.0,0.703,1330.0,34.0,1.125,0.135
719554758.0,Existing Customer,46.0,M,2.0,Uneducated,Married,$80K - $120K,Blue,38.0,6.0,3.0,2.0,34516.0,2165.0,32351.0,0.837,1672.0,32.0,0.524,0.063
711643458.0,Existing Customer,50.0,F,1.0,Uneducated,Married,Less than $40K,Blue,43.0,6.0,3.0,4.0,1438.2999999999993,0.0,1438.3000000000002,1.068,1439.0,41.0,1.05,0.0
788830683.0,Existing Customer,40.0,M,2.0,Graduate,Single,$80K - $120K,Blue,24.0,5.0,1.0,0.0,2478.0,2031.0,447.0,1.284,1558.0,31.0,0.938,0.82
807030858.0,Existing Customer,51.0,M,4.0,High School,Single,$120K +,Blue,46.0,6.0,3.0,3.0,34516.0,2274.0,32242.0,0.788,1795.0,47.0,0.679,0.066
793059108.0,Existing Customer,50.0,F,2.0,Graduate,Married,$40K - $60K,Blue,44.0,6.0,2.0,3.0,2339.0,1440.0,899.0,0.431,893.0,22.0,0.375,0.616
716568708.0,Existing Customer,47.0,F,2.0,Graduate,Married,Less than $40K,Blue,36.0,6.0,3.0,2.0,2726.0,0.0,2726.0,0.844,1099.0,27.0,0.588,0.0
717229158.0,Existing Customer,36.0,F,4.0,Graduate,Married,$40K - $60K,Blue,36.0,6.0,3.0,3.0,1628.0,969.0,659.0,0.999,1893.0,14.999999999999993,2.75,0.595
715915458.0,Existing Customer,47.0,F,2.0,Graduate,Married,Less than $40K,Blue,34.0,5.0,2.0,2.0,3156.0,1644.0,1512.0,1.052,1151.0,31.0,1.385,0.521
819129858.0,Existing Customer,46.0,F,2.0,Graduate,Single,Less than $40K,Blue,41.0,5.0,3.0,0.0,4745.0,1270.0,3475.0,0.93,1519.0,31.0,0.938,0.268
713441958.0,Existing Customer,46.0,M,2.0,High School,Married,$120K +,Blue,36.0,5.0,3.0,2.0,19727.0,1785.0,17942.0,0.572,1245.0,25.0,0.786,0.09
719091333.0,Existing Customer,52.0,M,0.0,Uneducated,Married,$60K - $80K,Blue,36.0,3.0,3.0,2.0,22720.0,793.0,21927.0,0.685,1102.0,27.0,0.286,0.034999999999999976
714914583.0,Existing Customer,40.0,F,4.0,Graduate,Single,Less than $40K,Blue,27.0,6.0,2.0,3.0,3751.0,1521.0,2230.0,0.974,1060.0,30.0,1.308,0.405
714363858.0,Existing Customer,54.0,F,4.0,High School,Married,Less than $40K,Blue,36.0,3.0,5.0,3.0,1594.000000000001,1411.0,183.0,0.817,1459.0,35.0,1.188,0.8850000000000001
